Freq /Hz, Zr , Zi ; Name: 50_-5000
5.392159E+5;3.892080E+1;-9.755180E+1
4.932583E+5;4.134090E+1;-1.055540E+2
4.512177E+5;4.398240E+1;-1.141080E+2
4.127602E+5;4.684420E+1;-1.232850E+2
3.775805E+5;4.999520E+1;-1.331250E+2
3.453991E+5;5.343130E+1;-1.436700E+2
3.159606E+5;5.721640E+1;-1.549700E+2
2.890312E+5;6.134510E+1;-1.671190E+2
2.643969E+5;6.595120E+1;-1.801490E+2
2.418623E+5;7.098670E+1;-1.940940E+2
2.212482E+5;7.656600E+1;-2.090480E+2
2.023911E+5;8.275790E+1;-2.250780E+2
1.851413E+5;8.960850E+1;-2.422320E+2
1.693616E+5;9.721240E+1;-2.605360E+2
1.549268E+5;1.056230E+2;-2.800950E+2
1.417224E+5;1.150830E+2;-3.009490E+2
1.296433E+5;1.254940E+2;-3.232390E+2
1.185937E+5;1.370150E+2;-3.468360E+2
1.084859E+5;1.498860E+2;-3.719790E+2
9.923964E+4;1.641790E+2;-3.985160E+2
9.078140E+4;1.800170E+2;-4.266340E+2
8.304406E+4;1.976660E+2;-4.562740E+2
7.596618E+4;2.170770E+2;-4.875680E+2
6.949155E+4;2.385960E+2;-5.203070E+2
6.356876E+4;2.625210E+2;-5.546170E+2
5.815076E+4;2.886760E+2;-5.902290E+2
5.319455E+4;3.177600E+2;-6.273440E+2
4.866076E+4;3.493950E+2;-6.657600E+2
4.451338E+4;3.844430E+2;-7.056180E+2
4.071948E+4;4.227830E+2;-7.464020E+2
3.724894E+4;4.648010E+2;-7.883400E+2
3.407420E+4;5.102020E+2;-8.305000E+2
3.117004E+4;5.594180E+2;-8.729800E+2
2.851341E+4;6.126620E+2;-9.155560E+2
2.608320E+4;6.700970E+2;-9.577470E+2
2.386011E+4;7.312450E+2;-9.984660E+2
2.182651E+4;7.970020E+2;-1.039060E+3
1.996622E+4;8.669050E+2;-1.078050E+3
1.826449E+4;9.409610E+2;-1.115170E+3
1.670780E+4;1.019010E+3;-1.149900E+3
1.528379E+4;1.100780E+3;-1.181910E+3
1.398115E+4;1.186180E+3;-1.210520E+3
1.278953E+4;1.274660E+3;-1.235710E+3
1.169947E+4;1.365810E+3;-1.256700E+3
1.070232E+4;1.459170E+3;-1.273200E+3
9.790156E+3;1.554190E+3;-1.285210E+3
8.955737E+3;1.650500E+3;-1.292470E+3
8.192435E+3;1.747400E+3;-1.294660E+3
7.494190E+3;1.844110E+3;-1.292220E+3
6.855457E+3;1.940180E+3;-1.284770E+3
6.271164E+3;2.034970E+3;-1.272610E+3
5.736670E+3;2.128300E+3;-1.255750E+3
5.247731E+3;2.218810E+3;-1.234820E+3
4.800465E+3;2.306770E+3;-1.210180E+3
4.391319E+3;2.391830E+3;-1.181280E+3
4.017045E+3;2.473250E+3;-1.150050E+3
3.674670E+3;2.551020E+3;-1.115520E+3
3.361477E+3;2.624770E+3;-1.078900E+3
3.074977E+3;2.694040E+3;-1.040530E+3
2.812895E+3;2.759800E+3;-1.000880E+3
2.573151E+3;2.821210E+3;-9.601480E+2
2.353840E+3;2.878590E+3;-9.187850E+2
2.153221E+3;2.931970E+3;-8.770710E+2
1.969701E+3;2.981620E+3;-8.352420E+2
1.801823E+3;3.027250E+3;-7.941010E+2
1.648253E+3;3.069740E+3;-7.532030E+2
1.507771E+3;3.108860E+3;-7.135020E+2
1.379263E+3;3.144050E+3;-6.745470E+2
1.261708E+3;3.176110E+3;-6.366660E+2
1.154172E+3;3.206010E+3;-5.998030E+2
1.055802E+3;3.233780E+3;-5.656610E+2
9.658152E+2;3.258450E+3;-5.313360E+2
8.834983E+2;3.280230E+3;-4.992000E+2
8.081974E+2;3.301950E+3;-4.678650E+2
7.393144E+2;3.320200E+3;-4.382600E+2
6.763023E+2;3.336270E+3;-4.111080E+2
6.186608E+2;3.352360E+3;-3.843900E+2
5.659320E+2;3.366900E+3;-3.581740E+2
5.176974E+2;3.379040E+3;-3.356470E+2
4.735738E+2;3.390220E+3;-3.124570E+2
4.332109E+2;3.399250E+3;-2.922590E+2
3.962882E+2;3.410050E+3;-2.716060E+2
3.625124E+2;3.419500E+3;-2.531070E+2
3.316153E+2;3.426030E+3;-2.352900E+2
3.033516E+2;3.432800E+3;-2.193200E+2
2.774968E+2;3.439100E+3;-2.056160E+2
2.538456E+2;3.445150E+3;-1.907230E+2
2.322102E+2;3.449770E+3;-1.770140E+2
2.124189E+2;3.454310E+3;-1.651390E+2
1.943143E+2;3.459260E+3;-1.531780E+2
1.777528E+2;3.463600E+3;-1.422960E+2
1.626029E+2;3.467210E+3;-1.334290E+2
1.487442E+2;3.468300E+3;-1.220320E+2
1.360666E+2;3.471810E+3;-1.147980E+2
1.244696E+2;3.474070E+3;-1.065360E+2
1.138610E+2;3.478480E+3;-9.958590E+1
1.041566E+2;3.478760E+3;-9.121760E+1
9.527928E+1;3.483050E+3;-8.533120E+1
8.715858E+1;3.482240E+3;-8.118180E+1
7.973002E+1;3.485940E+3;-7.585310E+1
7.293459E+1;3.486520E+3;-6.952670E+1
6.671835E+1;3.488360E+3;-6.857490E+1
6.103191E+1;3.487530E+3;-6.065450E+1
5.583014E+1;3.491130E+3;-5.401090E+1
5.107171E+1;3.488010E+3;-5.128150E+1
4.671885E+1;3.496150E+3;-4.437060E+1
4.273698E+1;3.489880E+3;-4.664170E+1
3.909449E+1;3.500770E+3;-4.207000E+1
3.576245E+1;3.496250E+3;-4.168180E+1
3.271440E+1;3.504180E+3;-3.985280E+1
2.992614E+1;3.493170E+3;-3.166630E+1
2.737552E+1;3.493040E+3;-3.640090E+1
2.504229E+1;3.497150E+3;-4.112770E+1
2.290793E+1;3.502950E+3;-2.946380E+1
2.095547E+1;3.507720E+3;-2.909640E+1
1.916943E+1;3.499370E+3;-1.664010E+1
1.753561E+1;3.508660E+3;-2.846880E+0
1.604104E+1;3.504820E+3;-2.607910E+1
1.467386E+1;3.499960E+3;-1.696940E+1
1.342320E+1;3.505740E+3;-1.099980E+1
1.227913E+1;3.477770E+3;-4.154480E+0
1.123258E+1;3.503240E+3;-2.047090E+1
1.027522E+1;3.507860E+3;-1.026900E+1
9.399459E+0;3.511680E+3;-1.333220E+0
8.598339E+0;3.497250E+3;-2.536150E+1
7.865499E+0;3.478800E+3;4.731920E+0
7.195119E+0;3.488940E+3;-1.246650E+1
6.581876E+0;3.527920E+3;-4.740720E+1
6.020900E+0;3.491870E+3;4.639920E+0
5.507736E+0;3.533270E+3;1.720300E+1
5.038309E+0;3.515260E+3;2.003410E+0
4.608892E+0;3.536910E+3;3.455930E+1
4.216074E+0;3.482990E+3;2.851390E+1
3.856736E+0;3.492450E+3;-3.651250E+1
3.528025E+0;3.515110E+3;-9.572120E+0
3.227330E+0;3.548260E+3;2.257050E+1
2.952263E+0;3.484270E+3;-7.584690E+0
2.700641E+0;3.516840E+3;-4.110440E+0
2.470464E+0;3.501610E+3;-2.177140E+0
2.259905E+0;3.522200E+3;-7.354850E+0
2.067292E+0;3.498840E+3;-1.984180E+1
1.891096E+0;3.509730E+3;-3.001460E+0
1.729917E+0;3.527160E+3;-2.052660E+1
1.582476E+0;3.497760E+3;-7.795620E-1
1.447601E+0;3.504820E+3;1.709140E+1
1.324221E+0;3.526820E+3;-2.282940E+0
1.211357E+0;3.507630E+3;-5.244130E+0
1.108113E+0;3.504860E+3;-7.808400E+0
1.013668E+0;3.503130E+3;-4.108850E+0
9.272723E-1;3.502780E+3;3.724920E+0
8.482405E-1;3.523750E+3;-8.044930E+0
7.759446E-1;3.499560E+3;-7.946850E+0
7.098105E-1;3.507280E+3;-1.109040E+0
6.493131E-1;3.497650E+3;1.173350E+0
5.939718E-1;3.492000E+3;-7.889850E+0
5.433473E-1;3.501060E+3;-2.611440E+0
4.970375E-1;3.510930E+3;1.219540E+1
4.546748E-1;3.503580E+3;2.910640E+0
4.159227E-1;3.517100E+3;-6.177780E+0
3.804735E-1;3.502810E+3;1.984570E+1
3.480456E-1;3.498060E+3;-2.346770E+0
3.183815E-1;3.497720E+3;-7.957540E+0
2.912456E-1;3.499010E+3;-1.475300E+1
2.664226E-1;3.499440E+3;4.653510E+0
2.437154E-1;3.494080E+3;1.445000E+0
2.229434E-1;3.524510E+3;-7.382850E+0
2.039418E-1;3.516100E+3;-1.832210E+1
1.865599E-1;3.513630E+3;1.537830E+1
1.706592E-1;3.517360E+3;1.725870E-2
1.561138E-1;3.503240E+3;7.664120E+0
1.428082E-1;3.517800E+3;-2.234490E+1
1.306366E-1;3.500880E+3;1.254310E+0
1.195025E-1;3.489840E+3;-2.909880E+1
1.093171E-1;3.497480E+3;3.458760E+1
1.000000E-1;3.492920E+3;1.680390E+1
Freq /Hz, Zr , Zi ; Name: 50_1000
5.000000E+6;1.372980E+1;1.176220E+1
4.573848E+6;1.425030E+1;7.983360E+0
4.184017E+6;1.462450E+1;4.494250E+0
3.827411E+6;1.502140E+1;1.077650E+0
3.501199E+6;1.543850E+1;-2.253590E+0
3.202791E+6;1.589650E+1;-5.563420E+0
2.929815E+6;1.639870E+1;-8.871120E+0
2.680106E+6;1.692890E+1;-1.219740E+1
2.451679E+6;1.751430E+1;-1.551530E+1
2.242722E+6;1.814790E+1;-1.891270E+1
2.051574E+6;1.884940E+1;-2.237670E+1
1.876717E+6;1.959320E+1;-2.594150E+1
1.716764E+6;2.041140E+1;-2.960660E+1
1.570443E+6;2.129300E+1;-3.340670E+1
1.436594E+6;2.224840E+1;-3.736070E+1
1.314152E+6;2.328170E+1;-4.148610E+1
1.202146E+6;2.440500E+1;-4.582550E+1
1.099687E+6;2.560750E+1;-5.037100E+1
1.005960E+6;2.690360E+1;-5.518020E+1
9.202217E+5;2.830580E+1;-6.024830E+1
8.417908E+5;2.983640E+1;-6.563490E+1
7.700446E+5;3.145940E+1;-7.134920E+1
7.044134E+5;3.321290E+1;-7.743930E+1
6.443759E+5;3.512680E+1;-8.393330E+1
5.894555E+5;3.717340E+1;-9.087800E+1
5.392159E+5;3.941800E+1;-9.829690E+1
4.932583E+5;4.183400E+1;-1.062290E+2
4.512177E+5;4.447470E+1;-1.147400E+2
4.127602E+5;4.735960E+1;-1.238700E+2
3.775805E+5;5.048480E+1;-1.336590E+2
3.453991E+5;5.393430E+1;-1.441750E+2
3.159606E+5;5.770000E+1;-1.554650E+2
2.890312E+5;6.184460E+1;-1.675590E+2
2.643969E+5;6.639490E+1;-1.805380E+2
2.418623E+5;7.142360E+1;-1.944690E+2
2.212482E+5;7.698430E+1;-2.094310E+2
2.023911E+5;8.314050E+1;-2.254070E+2
1.851413E+5;8.993180E+1;-2.425090E+2
1.693616E+5;9.750340E+1;-2.607970E+2
1.549268E+5;1.058820E+2;-2.803570E+2
1.417224E+5;1.151830E+2;-3.012260E+2
1.296433E+5;1.255020E+2;-3.234510E+2
1.185937E+5;1.370150E+2;-3.471020E+2
1.084859E+5;1.497140E+2;-3.721530E+2
9.923964E+4;1.638160E+2;-3.987650E+2
9.078140E+4;1.794620E+2;-4.268870E+2
8.304406E+4;1.968130E+2;-4.565870E+2
7.596618E+4;2.159600E+2;-4.878700E+2
6.949155E+4;2.371680E+2;-5.206590E+2
6.356876E+4;2.606720E+2;-5.550360E+2
5.815076E+4;2.864770E+2;-5.909880E+2
5.319455E+4;3.147910E+2;-6.282350E+2
4.866076E+4;3.459290E+2;-6.671410E+2
4.451338E+4;3.802840E+2;-7.071120E+2
4.071948E+4;4.175080E+2;-7.482870E+2
3.724894E+4;4.586520E+2;-7.908810E+2
3.407420E+4;5.029600E+2;-8.337790E+2
3.117004E+4;5.510400E+2;-8.773520E+2
2.851341E+4;6.029740E+2;-9.212070E+2
2.608320E+4;6.589570E+2;-9.650040E+2
2.386011E+4;7.190760E+2;-1.008600E+3
2.182651E+4;7.833580E+2;-1.051480E+3
1.996622E+4;8.518040E+2;-1.093340E+3
1.826449E+4;9.244070E+2;-1.133690E+3
1.670780E+4;1.001120E+3;-1.172340E+3
1.528379E+4;1.081780E+3;-1.208590E+3
1.398115E+4;1.166170E+3;-1.242250E+3
1.278953E+4;1.254040E+3;-1.272940E+3
1.169947E+4;1.344920E+3;-1.300020E+3
1.070232E+4;1.438810E+3;-1.323560E+3
9.790156E+3;1.534960E+3;-1.342830E+3
8.955737E+3;1.632820E+3;-1.357950E+3
8.192435E+3;1.732280E+3;-1.368550E+3
7.494190E+3;1.832880E+3;-1.374550E+3
6.855457E+3;1.933400E+3;-1.375950E+3
6.271164E+3;2.033570E+3;-1.372730E+3
5.736670E+3;2.133460E+3;-1.364720E+3
5.247731E+3;2.231770E+3;-1.352330E+3
4.800465E+3;2.328230E+3;-1.335580E+3
4.391319E+3;2.422870E+3;-1.314920E+3
4.017045E+3;2.514980E+3;-1.290880E+3
3.674670E+3;2.603870E+3;-1.263380E+3
3.361477E+3;2.689770E+3;-1.232990E+3
3.074977E+3;2.772420E+3;-1.199320E+3
2.812895E+3;2.850920E+3;-1.163670E+3
2.573151E+3;2.925950E+3;-1.126100E+3
2.353840E+3;2.997010E+3;-1.087350E+3
2.153221E+3;3.064110E+3;-1.047150E+3
1.969701E+3;3.127550E+3;-1.006440E+3
1.801823E+3;3.186900E+3;-9.644640E+2
1.648253E+3;3.243360E+3;-9.229650E+2
1.507771E+3;3.294760E+3;-8.813700E+2
1.379263E+3;3.342920E+3;-8.397930E+2
1.261708E+3;3.388400E+3;-7.989090E+2
1.154172E+3;3.429330E+3;-7.587430E+2
1.055802E+3;3.467640E+3;-7.197910E+2
9.658152E+2;3.503770E+3;-6.812980E+2
8.834983E+2;3.536050E+3;-6.438290E+2
8.081974E+2;3.565910E+3;-6.078170E+2
7.393144E+2;3.593760E+3;-5.733790E+2
6.763023E+2;3.619400E+3;-5.402220E+2
6.186608E+2;3.642130E+3;-5.081820E+2
5.659320E+2;3.663280E+3;-4.770990E+2
5.176974E+2;3.682270E+3;-4.483840E+2
4.735738E+2;3.700400E+3;-4.208510E+2
4.332109E+2;3.716320E+3;-3.935050E+2
3.962882E+2;3.730960E+3;-3.684310E+2
3.625124E+2;3.743960E+3;-3.447510E+2
3.316153E+2;3.756460E+3;-3.229660E+2
3.033516E+2;3.767230E+3;-3.019060E+2
2.774968E+2;3.777160E+3;-2.814070E+2
2.538456E+2;3.785930E+3;-2.627930E+2
2.322102E+2;3.793870E+3;-2.453450E+2
2.124189E+2;3.801790E+3;-2.285400E+2
1.943143E+2;3.808830E+3;-2.139220E+2
1.777528E+2;3.815100E+3;-1.986990E+2
1.626029E+2;3.819860E+3;-1.845140E+2
1.487442E+2;3.826340E+3;-1.730500E+2
1.360666E+2;3.829260E+3;-1.608770E+2
1.244696E+2;3.835300E+3;-1.503630E+2
1.138610E+2;3.838320E+3;-1.396240E+2
1.041566E+2;3.840960E+3;-1.278560E+2
9.527928E+1;3.844490E+3;-1.218560E+2
8.715858E+1;3.846880E+3;-1.140300E+2
7.973002E+1;3.851090E+3;-1.047080E+2
7.293459E+1;3.853280E+3;-9.681920E+1
6.671835E+1;3.857590E+3;-9.185280E+1
6.103191E+1;3.857530E+3;-8.612770E+1
5.583014E+1;3.857270E+3;-7.534950E+1
5.107171E+1;3.862550E+3;-7.385300E+1
4.671885E+1;3.863730E+3;-6.486910E+1
4.273698E+1;3.864690E+3;-6.520650E+1
3.909449E+1;3.865770E+3;-5.506940E+1
3.576245E+1;3.867020E+3;-5.530500E+1
3.271440E+1;3.869140E+3;-5.196330E+1
2.992614E+1;3.868510E+3;-4.241570E+1
2.737552E+1;3.863350E+3;-4.401790E+1
2.504229E+1;3.862410E+3;-3.935460E+1
2.290793E+1;3.867130E+3;-4.074600E+1
2.095547E+1;3.867310E+3;-3.877660E+1
1.916943E+1;3.873770E+3;-3.333590E+1
1.753561E+1;3.882680E+3;-3.216290E+1
1.604104E+1;3.869280E+3;-3.053890E+1
1.467386E+1;3.874040E+3;-2.384130E+1
1.342320E+1;3.874480E+3;-2.663510E+1
1.227913E+1;3.879280E+3;-9.419940E+0
1.123258E+1;3.873590E+3;-1.480140E+1
1.027522E+1;3.873220E+3;-2.063500E+1
9.399459E+0;3.867740E+3;-2.668970E+1
8.598339E+0;3.876810E+3;-1.110590E+1
7.865499E+0;3.890140E+3;-1.910750E+1
7.195119E+0;3.888760E+3;-6.608010E+0
6.581876E+0;3.858910E+3;5.164270E+0
6.020900E+0;3.888180E+3;-1.732100E+1
5.507736E+0;3.869380E+3;-2.972090E+1
5.038309E+0;3.874130E+3;-1.634300E+1
4.608892E+0;3.870730E+3;-4.181690E+1
4.216074E+0;3.896160E+3;-2.558780E+1
3.856736E+0;3.883160E+3;1.491420E+1
3.528025E+0;3.874150E+3;-8.347320E+0
3.227330E+0;3.866770E+3;-2.586350E+1
2.952263E+0;3.894730E+3;-5.230850E+0
2.700641E+0;3.879810E+3;-9.382320E+0
2.470464E+0;3.887720E+3;-3.910740E+0
2.259905E+0;3.874860E+3;-1.169500E+1
2.067292E+0;3.880100E+3;1.823960E+0
1.891096E+0;3.875400E+3;-5.015300E+0
1.729917E+0;3.859990E+3;-3.482750E-1
1.582476E+0;3.878910E+3;3.448600E+0
1.447601E+0;3.893050E+3;-1.500800E+1
1.324221E+0;3.874490E+3;-7.982240E+0
1.211357E+0;3.880810E+3;4.176700E+0
1.108113E+0;3.878800E+3;-2.212350E+0
1.013668E+0;3.887610E+3;-4.742880E+0
9.272723E-1;3.884600E+3;-4.849250E+0
8.482405E-1;3.878920E+3;-1.208410E+1
7.759446E-1;3.885890E+3;-2.299790E+0
7.098105E-1;3.885550E+3;-1.444290E+0
6.493131E-1;3.885150E+3;-4.590580E+0
5.939718E-1;3.890390E+3;-1.181180E+1
5.433473E-1;3.889780E+3;-2.103100E+0
4.970375E-1;3.887440E+3;-1.797730E+0
4.546748E-1;3.888410E+3;-7.110270E+0
4.159227E-1;3.885220E+3;-1.648610E-1
3.804735E-1;3.884680E+3;-3.186360E+0
3.480456E-1;3.886470E+3;-2.069740E+0
3.183815E-1;3.890260E+3;1.428420E+1
2.912456E-1;3.890070E+3;1.580300E+1
2.664226E-1;3.870590E+3;-1.226500E+1
2.437154E-1;3.884930E+3;3.684650E+0
2.229434E-1;3.875960E+3;4.370450E+0
2.039418E-1;3.890860E+3;3.439120E+0
1.865599E-1;3.889590E+3;1.177480E+1
1.706592E-1;3.878640E+3;-1.045550E+1
1.561138E-1;3.881310E+3;-7.091120E+0
1.428082E-1;3.871680E+3;1.524210E+1
1.306366E-1;3.884120E+3;-8.395840E+0
1.195025E-1;3.876720E+3;5.516350E-1
1.093171E-1;3.890180E+3;1.405850E+1
1.000000E-1;3.876290E+3;1.888080E+1
Freq /Hz, Zr , Zi ; Name: 50_800
5.000000E+6;6.927890E+0;-2.067510E+1
4.573848E+6;7.678080E+0;-2.158450E+1
4.184017E+6;8.377000E+0;-2.265860E+1
3.827411E+6;9.058780E+0;-2.386610E+1
3.501199E+6;9.738870E+0;-2.519370E+1
3.202791E+6;1.041410E+1;-2.667100E+1
2.929815E+6;1.112240E+1;-2.828830E+1
2.680106E+6;1.184210E+1;-3.009750E+1
2.451679E+6;1.260380E+1;-3.201310E+1
2.242722E+6;1.339500E+1;-3.412780E+1
2.051574E+6;1.423320E+1;-3.641990E+1
1.876717E+6;1.512770E+1;-3.890440E+1
1.716764E+6;1.606770E+1;-4.158890E+1
1.570443E+6;1.707090E+1;-4.449020E+1
1.436594E+6;1.814110E+1;-4.762020E+1
1.314152E+6;1.928890E+1;-5.099620E+1
1.202146E+6;2.050550E+1;-5.462900E+1
1.099687E+6;2.180940E+1;-5.855180E+1
1.005960E+6;2.321110E+1;-6.277560E+1
9.202217E+5;2.470130E+1;-6.731600E+1
8.417908E+5;2.629930E+1;-7.221300E+1
7.700446E+5;2.802130E+1;-7.748850E+1
7.044134E+5;2.987110E+1;-8.316610E+1
6.443759E+5;3.185190E+1;-8.930320E+1
5.894555E+5;3.398390E+1;-9.589340E+1
5.392159E+5;3.629160E+1;-1.030120E+2
4.932583E+5;3.879300E+1;-1.106710E+2
4.512177E+5;4.149370E+1;-1.189260E+2
4.127602E+5;4.444640E+1;-1.278250E+2
3.775805E+5;4.764700E+1;-1.374090E+2
3.453991E+5;5.115470E+1;-1.477350E+2
3.159606E+5;5.500380E+1;-1.588480E+2
2.890312E+5;5.920080E+1;-1.708010E+2
2.643969E+5;6.383830E+1;-1.836620E+2
2.418623E+5;6.893740E+1;-1.974920E+2
2.212482E+5;7.457790E+1;-2.123170E+2
2.023911E+5;8.078330E+1;-2.282520E+2
1.851413E+5;8.768540E+1;-2.452630E+2
1.693616E+5;9.532800E+1;-2.635280E+2
1.549268E+5;1.037690E+2;-2.830280E+2
1.417224E+5;1.131400E+2;-3.038200E+2
1.296433E+5;1.235640E+2;-3.260360E+2
1.185937E+5;1.350950E+2;-3.496200E+2
1.084859E+5;1.479150E+2;-3.746880E+2
9.923964E+4;1.621340E+2;-4.012580E+2
9.078140E+4;1.778430E+2;-4.294090E+2
8.304406E+4;1.952870E+2;-4.590940E+2
7.596618E+4;2.145650E+2;-4.903920E+2
6.949155E+4;2.358110E+2;-5.231950E+2
6.356876E+4;2.593200E+2;-5.575180E+2
5.815076E+4;2.852210E+2;-5.935630E+2
5.319455E+4;3.136420E+2;-6.309000E+2
4.866076E+4;3.449410E+2;-6.696580E+2
4.451338E+4;3.791780E+2;-7.096940E+2
4.071948E+4;4.165200E+2;-7.509210E+2
3.724894E+4;4.576730E+2;-7.935840E+2
3.407420E+4;5.020160E+2;-8.366170E+2
3.117004E+4;5.500580E+2;-8.802420E+2
2.851341E+4;6.020390E+2;-9.242380E+2
2.608320E+4;6.579460E+2;-9.681990E+2
2.386011E+4;7.179070E+2;-1.011950E+3
2.182651E+4;7.821270E+2;-1.055110E+3
1.996622E+4;8.504380E+2;-1.097200E+3
1.826449E+4;9.228450E+2;-1.137920E+3
1.670780E+4;9.993340E+2;-1.176930E+3
1.528379E+4;1.079760E+3;-1.213850E+3
1.398115E+4;1.163970E+3;-1.248030E+3
1.278953E+4;1.251620E+3;-1.279540E+3
1.169947E+4;1.342420E+3;-1.307560E+3
1.070232E+4;1.436110E+3;-1.331860E+3
9.790156E+3;1.532120E+3;-1.352480E+3
8.955737E+3;1.630270E+3;-1.368800E+3
8.192435E+3;1.729780E+3;-1.380850E+3
7.494190E+3;1.830350E+3;-1.388380E+3
6.855457E+3;1.931430E+3;-1.391590E+3
6.271164E+3;2.032420E+3;-1.389940E+3
5.736670E+3;2.132830E+3;-1.383830E+3
5.247731E+3;2.232150E+3;-1.373440E+3
4.800465E+3;2.330220E+3;-1.358750E+3
4.391319E+3;2.426340E+3;-1.340080E+3
4.017045E+3;2.519950E+3;-1.318110E+3
3.674670E+3;2.610940E+3;-1.292300E+3
3.361477E+3;2.698800E+3;-1.263150E+3
3.074977E+3;2.783410E+3;-1.231720E+3
2.812895E+3;2.865100E+3;-1.197680E+3
2.573151E+3;2.942690E+3;-1.161750E+3
2.353840E+3;3.016660E+3;-1.124090E+3
2.153221E+3;3.086940E+3;-1.085050E+3
1.969701E+3;3.153210E+3;-1.044770E+3
1.801823E+3;3.215950E+3;-1.004090E+3
1.648253E+3;3.274620E+3;-9.623900E+2
1.507771E+3;3.330050E+3;-9.207010E+2
1.379263E+3;3.381450E+3;-8.798450E+2
1.261708E+3;3.429210E+3;-8.384410E+2
1.154172E+3;3.474480E+3;-7.980820E+2
1.055802E+3;3.515220E+3;-7.585070E+2
9.658152E+2;3.554090E+3;-7.194330E+2
8.834983E+2;3.588840E+3;-6.817000E+2
8.081974E+2;3.621580E+3;-6.447870E+2
7.393144E+2;3.651920E+3;-6.085880E+2
6.763023E+2;3.680220E+3;-5.744230E+2
6.186608E+2;3.705040E+3;-5.412250E+2
5.659320E+2;3.728570E+3;-5.100830E+2
5.176974E+2;3.749460E+3;-4.791720E+2
4.735738E+2;3.768790E+3;-4.503050E+2
4.332109E+2;3.786630E+3;-4.223570E+2
3.962882E+2;3.802580E+3;-3.970350E+2
3.625124E+2;3.817950E+3;-3.706730E+2
3.316153E+2;3.830740E+3;-3.469690E+2
3.033516E+2;3.843320E+3;-3.252590E+2
2.774968E+2;3.853980E+3;-3.035940E+2
2.538456E+2;3.865050E+3;-2.843860E+2
2.322102E+2;3.874510E+3;-2.654250E+2
2.124189E+2;3.881780E+3;-2.479180E+2
1.943143E+2;3.889870E+3;-2.308000E+2
1.777528E+2;3.897800E+3;-2.160820E+2
1.626029E+2;3.904070E+3;-2.021630E+2
1.487442E+2;3.910170E+3;-1.869900E+2
1.360666E+2;3.914590E+3;-1.745330E+2
1.244696E+2;3.918670E+3;-1.613690E+2
1.138610E+2;3.924470E+3;-1.507410E+2
1.041566E+2;3.928170E+3;-1.401880E+2
9.527928E+1;3.929890E+3;-1.318530E+2
8.715858E+1;3.933720E+3;-1.197910E+2
7.973002E+1;3.936070E+3;-1.137630E+2
7.293459E+1;3.939960E+3;-1.066260E+2
6.671835E+1;3.943320E+3;-9.939900E+1
6.103191E+1;3.945940E+3;-9.103940E+1
5.583014E+1;3.947870E+3;-8.477030E+1
5.107171E+1;3.948040E+3;-7.738350E+1
4.671885E+1;3.950190E+3;-7.109270E+1
4.273698E+1;3.952700E+3;-6.581960E+1
3.909449E+1;3.953950E+3;-6.504440E+1
3.576245E+1;3.954090E+3;-5.702770E+1
3.271440E+1;3.953730E+3;-5.804020E+1
2.992614E+1;3.960080E+3;-4.787450E+1
2.737552E+1;3.957090E+3;-4.871700E+1
2.504229E+1;3.958860E+3;-4.983410E+1
2.290793E+1;3.963950E+3;-3.958470E+1
2.095547E+1;3.966440E+3;-3.584470E+1
1.916943E+1;3.959530E+3;-3.375540E+1
1.753561E+1;3.959760E+3;-2.661750E+1
1.604104E+1;3.966640E+3;-2.883030E+1
1.467386E+1;3.964930E+3;-2.811720E+1
1.342320E+1;3.964070E+3;-2.361350E+1
1.227913E+1;3.951300E+3;-3.212670E+1
1.123258E+1;3.967530E+3;-2.688930E+1
1.027522E+1;3.967060E+3;-2.330500E+1
9.399459E+0;3.971060E+3;-1.505110E+1
8.598339E+0;3.965180E+3;-2.395170E+1
7.865499E+0;3.959640E+3;-1.774750E+1
7.195119E+0;3.962290E+3;-2.198340E+1
6.581876E+0;3.980480E+3;-2.909510E+1
6.020900E+0;3.958740E+3;-9.957500E+0
5.507736E+0;3.979260E+3;9.390470E+0
5.038309E+0;3.971760E+3;-1.023340E+1
4.608892E+0;3.980640E+3;1.494760E+1
4.216074E+0;3.956250E+3;-1.444050E+0
3.856736E+0;3.976630E+3;-2.848140E+1
3.528025E+0;3.974690E+3;-5.119110E+0
3.227330E+0;3.948400E+3;-8.650590E+0
2.952263E+0;3.981130E+3;-1.576160E+1
2.700641E+0;3.965830E+3;-6.015330E+0
2.470464E+0;3.976020E+3;-8.087700E+0
2.259905E+0;3.963810E+3;-5.342270E+0
2.067292E+0;3.986680E+3;-2.333090E+0
1.891096E+0;3.970180E+3;-4.562910E+0
1.729917E+0;3.965820E+3;2.892740E+0
1.582476E+0;3.975680E+3;-3.708950E-1
1.447601E+0;3.974100E+3;-1.521300E+1
1.324221E+0;3.965680E+3;-5.339140E+0
1.211357E+0;3.977220E+3;-1.842770E+0
1.108113E+0;3.976820E+3;2.372270E+0
1.013668E+0;3.974890E+3;1.485070E-1
9.272723E-1;3.977310E+3;-9.727450E+0
8.482405E-1;3.967630E+3;5.077700E+0
7.759446E-1;3.970780E+3;-3.589190E+0
7.098105E-1;3.981890E+3;4.018360E+0
6.493131E-1;3.969480E+3;-4.866910E+0
5.939718E-1;3.983330E+3;2.743910E-1
5.433473E-1;3.974500E+3;-3.663970E+0
4.970375E-1;3.974910E+3;-5.774840E+0
4.546748E-1;3.975320E+3;-5.126630E+0
